,x,y,z,fov_id,predicted_name,predicted_id,probability,distance
564,1302,508,0,226,Slc5a1,50,0.999632,
565,643,1712,0,226,Ada,48,1.0,
566,595,1411,0,226,Slc51a,1,1.0,
567,1509,889,0,226,C1qb,110,0.5086724,
568,689,1588,0,226,Slc18a1,26,0.9996221,
569,998,1609,0,226,Ada,48,0.99999523,
570,802,1768,0,226,Ptger4,153,0.99995995,
571,592,1377,0,226,Lpar1,135,1.0,
572,1793,1567,0,226,Ptger4,153,0.99999166,
573,1688,1300,0,226,Ptger4,153,1.0,
574,924,1495,0,226,Cd8a,85,0.9999999,
575,408,241,0,226,Lmx1a,24,0.9121815,
576,1195,1137,0,226,Apob,45,0.89868045,
577,1567,1412,0,226,Apob,45,0.9999999,
578,1737,1103,0,226,Apob,45,0.99999976,
579,689,1517,0,226,Slc51a,1,1.0,
580,725,1015,0,226,Slc5a1,50,1.0,
581,1747,917,0,226,Apob,45,0.9999976,
582,1816,925,0,226,Slc51a,1,1.0,
583,653,1167,0,226,Kit,103,0.65125734,
584,237,258,0,226,Neat1,49,0.99108326,
585,1730,1065,0,226,Apob,45,0.999998,
586,1020,1638,0,226,Ada,48,0.7960704,
587,693,1573,0,226,Ptger4,153,0.9987174,
588,1724,1073,0,226,Vim,58,0.9931044,
589,1634,1414,0,226,Ada,48,1.0,
590,30,685,0,226,Slc51a,1,0.9999994,
591,1367,372,0,226,Slc51a,1,1.0,
592,1009,1453,0,226,Neat1,49,0.9938571,
593,664,989,0,226,Slc51a,1,0.99828976,
594,1211,419,0,226,Slc5a1,50,0.99982685,
595,1684,1435,0,226,Apob,45,0.9739567,
596,842,1532,0,226,Glp2r,238,0.5286589,
597,1110,1164,0,226,Tspan13,17,1.0,
598,1055,89,0,226,Net1,46,0.99999666,
599,659,1556,0,226,Marcksl1,56,1.0,
600,1127,1275,0,226,Apob,45,1.0,
601,908,1497,0,226,Nkg7,112,0.99685717,
602,1709,154,0,226,Slc51a,1,1.0,
603,1364,431,0,226,Slc51a,1,1.0,
604,983,576,0,226,Txndc5,5,1.0,
605,812,424,0,226,Neat1,49,0.99999976,
606,1350,111,0,226,Tnfrsf21,122,0.99999905,
607,1149,1358,0,226,Adra1d,180,0.7617602,
608,726,1700,0,226,Txndc5,5,1.0,
609,1823,1543,0,226,Marcksl1,56,0.98029035,
610,1031,790,0,226,Cd79b,89,0.9994411,
611,1774,1531,0,226,Ada,48,1.0,
612,602,1569,0,226,Adra2a,181,0.9668783,
613,678,148,0,226,Net1,46,1.0,
614,1099,1237,0,226,Kiss1r,228,0.7826907,
615,728,1105,0,226,Slc51a,1,1.0,
616,994,1735,0,226,Kit,103,0.99740726,
617,1355,502,0,226,Slc51a,1,1.0,
618,967,1407,0,226,Chrm1,173,0.9999511,
619,958,1700,0,226,Ada,48,0.9999937,
620,700,1684,0,226,Neat1,49,0.62173235,
621,1017,1674,0,226,Apob,45,1.0,
622,1001,1369,0,226,Krt7,16,0.9999641,
623,289,203,0,226,Slc51a,1,1.0,
624,570,1427,0,226,Apob,45,1.0,
625,1725,1483,0,226,Ada,48,1.0,
626,726,1002,0,226,Neat1,49,1.0,
627,559,1410,0,226,Apob,45,0.9988605,
628,1886,989,0,226,Lgr5,9,0.99989355,
629,687,1042,0,226,Slc51a,1,1.0,
630,1005,1681,0,226,Nt5e,37,0.99872917,
631,982,1701,0,226,Apob,45,0.70679414,
632,817,1634,0,226,Slc51a,1,1.0,
633,667,1141,0,226,Tnfrsf21,122,1.0,
634,1677,309,0,226,Apob,45,0.9999999,
635,1636,1262,0,226,Txndc5,5,0.9996965,
636,1839,1079,0,226,S1pr4,159,0.75181216,
637,771,819,0,226,Gpr55,142,1.0,
638,64,577,0,226,Slc51a,1,1.0,
639,1215,205,0,226,Ifnar1,75,1.0,
640,1858,1417,0,226,Apob,45,0.9999993,
641,73,530,0,226,Slc51a,1,1.0,
642,641,911,0,226,Slc51a,1,1.0,
643,624,695,0,226,Slc51a,1,1.0,
644,1674,1437,0,226,Ntsr1,230,0.8767387,
645,1959,726,0,226,Txndc5,5,0.9999696,
646,678,1066,0,226,Slc51a,1,0.9999995,
647,1243,203,0,226,Blank-12,253,0.55875754,
648,844,1546,0,226,Mptx2,8,0.99306023,
649,95,425,0,226,Apob,45,0.9999993,
650,1258,526,0,226,Adgrd1,36,0.90100557,
651,782,1768,0,226,Apob,45,0.9999999,
652,215,168,0,226,Slc51a,1,1.0,
653,1051,1026,0,226,Txndc5,5,1.0,
654,986,191,0,226,Ifnar1,75,1.0,
655,1020,1563,0,226,Apob,45,0.9999888,
656,654,921,0,226,Net1,46,1.0,
657,55,674,0,226,Apob,45,1.0,
658,872,727,0,226,Txndc5,5,1.0,
659,888,358,0,226,Glp2r,238,1.0,
660,1748,282,0,226,Sdc1,92,1.0,
661,691,654,0,226,Slc51a,1,1.0,
662,921,687,0,226,Acta2,59,0.99999964,
663,641,863,0,226,Slc5a1,50,0.99981254,
664,657,545,0,226,Cps1,4,0.99999964,
665,968,1673,0,226,Slc51a,1,0.9999987,
666,740,1617,0,226,Lmx1a,24,0.6990733,
667,812,1529,0,226,Cd34,96,0.99863166,
668,1203,431,0,226,Maoa,2,0.99999905,
669,836,274,0,226,Txndc5,5,1.0,
670,551,1314,0,226,Tnfrsf21,122,1.0,
671,1739,893,0,226,Slc51a,1,0.95523727,
672,713,927,0,226,H2-Eb1,104,0.879361,
673,390,414,0,226,Sdc1,92,0.99128765,
674,1058,181,0,226,Cd44,30,0.9999999,
675,970,1488,0,226,Apob,45,0.9999988,
676,640,880,0,226,Slc51a,1,1.0,
677,1618,1197,0,226,Apob,45,1.0,
678,913,1667,0,226,Ada,48,1.0,
679,684,1312,0,226,Kit,103,0.8447287,
680,684,894,0,226,Slc51a,1,1.0,
681,569,1384,0,226,Apob,45,1.0,
682,642,675,0,226,Fzd3,165,1.0,
683,610,1283,0,226,Lpar3,137,0.993451,
684,620,827,0,226,Nlrp6,52,0.62275183,
685,1722,1548,0,226,Apob,45,0.9999945,
686,857,1655,0,226,Apob,45,1.0,
687,294,254,0,226,Net1,46,0.99813396,
688,1864,1493,0,226,Apob,45,1.0,
689,631,932,0,226,Apob,45,1.0,
690,1805,1508,0,226,Apob,45,1.0,
691,1092,1236,0,226,Apob,45,0.99831474,
692,1900,1478,0,226,Ada,48,0.9941625,
693,621,1255,0,226,Lpar1,135,1.0,
694,849,1528,0,226,Lgr5,9,0.8097899,
695,601,807,0,226,Apob,45,1.0,
696,1709,1427,0,226,Apob,45,0.9960233,
697,713,1779,0,226,Sdc1,92,0.69972837,
698,328,8,0,226,Txndc5,5,1.0,
699,908,735,0,226,Acta2,59,0.9999994,
700,1703,760,0,226,Krt7,16,1.0,
701,1829,1538,0,226,Neat1,49,1.0,
702,27,607,0,226,Tbxa2r,161,0.8364654,
703,737,1613,0,226,Cd14,116,0.99999785,
704,1803,1573,0,226,Ptger4,153,0.92058843,
705,66,360,0,226,Slc51a,1,0.75964785,
706,1588,1466,0,226,Ada,48,1.0,
707,1814,623,0,226,Cd3e,68,0.8283146,
708,476,246,0,226,Gzmb,108,1.0,
709,1380,38,0,226,Slc51a,1,0.99999714,
710,654,1581,0,226,Apob,45,1.0,
711,870,531,0,226,Txndc5,5,0.99001545,
712,604,847,0,226,Slc51a,1,1.0,
713,1351,34,0,226,Slc51a,1,0.99996746,
714,1306,73,0,226,Neat1,49,1.0,
715,1895,1467,0,226,Ada,48,1.0,
716,1840,1631,0,226,Apob,45,0.99999905,
717,637,927,0,226,Gpr31b,132,0.9602074,
718,611,1374,0,226,Slc51a,1,1.0,
719,890,978,0,226,Gpr55,142,0.99992216,
720,413,261,0,226,Etv1,33,0.548221,
721,567,1284,0,226,background,266,0.6807224,
722,1964,876,0,226,Cd79b,89,0.9999604,
723,1942,560,0,226,Ffar3,129,0.7347277,
724,649,1080,0,226,Maoa,2,0.96589583,
725,810,1635,0,226,Tbx21,70,0.9999747,
726,402,232,0,226,Nkg7,112,0.812548,
727,1291,418,0,226,Maoa,2,0.99989486,
728,1068,188,0,226,Slc12a2,10,1.0,
729,654,499,0,226,Slc51a,1,1.0,
730,718,1636,0,226,Marcksl1,56,1.0,
731,1186,1100,0,226,Apob,45,1.0,
732,651,121,0,226,Cd3e,68,1.0,
733,1129,786,0,226,Sdc1,92,1.0,
734,537,232,0,226,Cd3e,68,1.0,
735,1865,1540,0,226,Apob,45,0.99958736,
736,1321,119,0,226,Maoa,2,0.99902785,
737,1702,1431,0,226,Apob,45,1.0,
738,882,1458,0,226,Txndc5,5,1.0,
739,1049,1541,0,226,Apob,45,1.0,
740,943,363,0,226,Cd3e,68,0.9999988,
741,1570,1418,0,226,Apob,45,1.0,
742,1203,268,0,226,Sdc1,92,0.9439235,
743,75,485,0,226,Slc51a,1,1.0,
744,723,1765,0,226,Ada,48,0.9993868,
745,1932,1094,0,226,Jaml,11,0.99999535,
746,809,919,0,226,Gpr55,142,0.99998784,
747,1066,1399,0,226,Apob,45,0.99933845,
748,1343,35,0,226,Cps1,4,0.99997365,
749,805,1740,0,226,Apob,45,0.99657744,
750,1782,1498,0,226,Ada,48,0.9988752,
751,964,1674,0,226,Ada,48,0.9407624,
752,688,1014,0,226,Ptger3,152,0.99998796,
753,1044,1141,0,226,Neat1,49,0.68100816,
754,1167,861,0,226,Cd8a,85,0.90851176,
755,804,1751,0,226,Ada,48,0.99999964,
756,1734,1518,0,226,Neat1,49,0.99999726,
757,888,149,0,226,Glp2r,238,1.0,
758,1096,1208,0,226,Txndc5,5,1.0,
759,995,1426,0,226,Apob,45,1.0,
760,40,550,0,226,Slc51a,1,1.0,
761,71,565,0,226,Slc51a,1,1.0,
762,1230,192,0,226,Slc51a,1,1.0,
763,814,1717,0,226,Ada,48,0.9999999,
764,1195,1110,0,226,Slc5a1,50,0.71245337,
765,634,1438,0,226,Apob,45,0.9999938,
766,1161,1102,0,226,Htr4,203,0.96899927,
767,1123,1229,0,226,Apob,45,1.0,
768,1843,1451,0,226,Apob,45,1.0,
769,630,666,0,226,Slc51a,1,0.99999774,
770,900,1699,0,226,Apob,45,0.81415236,
771,289,260,0,226,Slc51a,1,0.99999964,
772,708,1712,0,226,C1qb,110,0.5502193,
773,1746,1413,0,226,Net1,46,0.9999161,
774,948,405,0,226,Acta2,59,1.0,
775,1728,520,0,226,Hrh1,192,0.746326,
776,1828,1483,0,226,Ada,48,1.0,
777,1359,21,0,226,Apob,45,0.9927706,
778,419,437,0,226,Ifnar1,75,1.0,
779,1834,1003,0,226,Gzmb,108,0.99557495,
780,1845,1634,0,226,Apob,45,0.9999678,
781,1897,239,0,226,Plb1,40,0.99643195,
782,990,199,0,226,Neat1,49,0.9999813,
783,1355,98,0,226,Slc51a,1,0.95616525,
784,875,527,0,226,Ifnar1,75,0.9999999,
785,887,683,0,226,Net1,46,0.9999572,
786,1788,584,0,226,Nlrp6,52,0.9991788,
787,1694,637,0,226,Jaml,11,0.6267646,
788,1022,1524,0,226,Apob,45,1.0,
789,1904,1508,0,226,Ada,48,1.0,
790,72,176,0,226,Slc51a,1,0.99979466,
791,495,437,0,226,Neat1,49,1.0,
792,1584,86,0,226,Apob,45,0.9990527,
793,677,885,0,226,Fzd8,168,0.9669658,
794,915,1685,0,226,Ada,48,1.0,
795,1768,1512,0,226,Ada,48,0.9954535,
796,978,572,0,226,Sdc1,92,0.99671954,
797,1097,306,0,226,C1qb,110,0.9999918,
798,1128,1109,0,226,S1pr2,157,0.8346386,
799,1731,1477,0,226,Ada,48,1.0,
800,702,661,0,226,Apob,45,1.0,
801,751,214,0,226,Net1,46,0.7954788,
802,858,1645,0,226,Ltb4r1,133,0.97996956,
803,809,1503,0,226,Txndc5,5,1.0,
804,997,1418,0,226,Slc51a,1,0.99999905,
805,528,254,0,226,Icos,79,0.9999989,
806,807,1472,0,226,Neat1,49,0.9999999,
807,1584,1422,0,226,Apob,45,0.9113748,
808,955,757,0,226,Nes,66,0.99994826,
809,1370,424,0,226,Slc51a,1,0.99999547,
810,1729,1498,0,226,Apob,45,0.98944163,
811,741,1234,0,226,Neat1,49,1.0,
812,906,346,0,226,Txndc5,5,1.0,
813,1655,638,0,226,Slc5a1,50,1.0,
814,1807,1553,0,226,Apob,45,0.9638534,
815,70,256,0,226,Slc51a,1,1.0,
816,451,12,0,226,Slc51a,1,1.0,
817,1810,521,0,226,Trdc,87,1.0,
818,655,1161,0,226,Apob,45,0.98454547,
819,1049,1222,0,226,Slc51a,1,0.9999993,
820,597,884,0,226,Apob,45,0.99967456,
821,1864,1357,0,226,Chrm2,174,0.99924004,
822,412,438,0,226,Slc51a,1,1.0,
823,643,1167,0,226,Slc51a,1,0.9999994,
824,297,33,0,226,Cps1,4,1.0,
825,851,1624,0,226,Cd8a,85,0.5273232,
826,794,1770,0,226,Ptger4,153,0.99996495,
827,1854,1645,0,226,Apob,45,1.0,
828,882,1499,0,226,Vim,58,0.99993575,
829,1857,1495,0,226,Marcksl1,56,0.98558426,
830,1206,166,0,226,Slc51a,1,1.0,
831,993,466,0,226,Txndc5,5,1.0,
832,692,727,0,226,Blank-01,242,0.8059465,
833,360,105,0,226,Txndc5,5,1.0,
834,664,713,0,226,Slc51a,1,0.99998164,
835,1816,1593,0,226,Apob,45,0.99999917,
836,1324,414,0,226,Slc51a,1,1.0,
837,588,1302,0,226,Apob,45,0.9999871,
838,1049,64,0,226,Ptgdr2,149,0.99982077,
839,92,558,0,226,Slc51a,1,1.0,
840,954,1673,0,226,Apob,45,0.9991641,
841,642,885,0,226,Marcksl1,56,0.9995745,
842,1661,833,0,226,Apob,45,1.0,
843,664,1684,0,226,Glp2r,238,0.5314863,
844,1888,1492,0,226,Slc51a,1,0.9977223,
845,1216,531,0,226,Lpar1,135,0.99996114,
846,1010,1379,0,226,Neat1,49,1.0,
847,549,1358,0,226,Apob,45,1.0,
848,406,385,0,226,Net1,46,0.9992035,
849,912,1510,0,226,Acta2,59,0.8350183,
850,523,254,0,226,Cd4,69,0.9999993,
851,1697,617,0,226,Slc51a,1,0.999998,
852,1031,1564,0,226,Apob,45,0.9999951,
853,1108,302,0,226,Vim,58,0.99678266,
854,781,1701,0,226,Neat1,49,0.9999994,
855,535,248,0,226,Nkg7,112,0.99909306,
856,837,1549,0,226,Neat1,49,0.99998534,
857,1170,1068,0,226,Ifnar1,75,1.0,
858,1644,1353,0,226,Neat1,49,1.0,
859,1029,1378,0,226,Net1,46,1.0,
860,1738,1542,0,226,Neat1,49,1.0,
861,618,879,0,226,Apob,45,0.9759863,
862,725,1523,0,226,Sdc1,92,1.0,
863,1796,1098,0,226,Cckar,223,0.99992657,
864,995,832,0,226,Cd3e,68,0.5684003,
865,1024,1465,0,226,Neat1,49,0.99999976,
866,1012,1578,0,226,Apob,45,0.9999938,
867,650,1026,0,226,Sdc1,92,1.0,
868,767,1779,0,226,Ada,48,1.0,
869,918,1484,0,226,Nkg7,112,0.99992514,
870,1257,202,0,226,Maoa,2,0.9999856,
871,1686,704,0,226,Apob,45,0.99999976,
872,934,518,0,226,Neat1,49,0.9942585,
873,725,219,0,226,Net1,46,0.8005202,
874,669,1006,0,226,Apob,45,0.9977836,
875,20,682,0,226,Slc51a,1,0.9999721,
876,1287,509,0,226,Slc51a,1,1.0,
877,1865,1601,0,226,Ada,48,1.0,
878,34,523,0,226,Adgrd1,36,0.8052398,
879,689,640,0,226,Gpr174,146,0.8368723,
880,1851,1518,0,226,Sdc1,92,0.99991596,
881,1131,315,0,226,Glp2r,238,1.0,
882,674,596,0,226,Slc51a,1,1.0,
883,1656,1376,0,226,Marcksl1,56,0.99995923,
884,550,1369,0,226,Apob,45,0.99843115,
885,50,77,0,226,Nlrp6,52,0.9999422,
886,569,1390,0,226,Slc51a,1,1.0,
887,996,1751,0,226,Apob,45,0.9999999,
888,650,1119,0,226,Apob,45,1.0,
889,612,886,0,226,Ifnar1,75,0.9999999,
890,911,717,0,226,Acta2,59,0.99975616,
891,1752,1592,0,226,Neat1,49,0.9999993,
892,1743,1588,0,226,Neat1,49,0.9999999,
893,543,455,0,226,Slc51a,1,0.9999988,
894,1910,1463,0,226,Ptger4,153,0.9998659,
895,913,306,0,226,Ltb4r2,134,0.6232246,
896,1051,768,0,226,Txndc5,5,0.7525758,
897,991,558,0,226,Slc51a,1,0.9449595,
898,655,1524,0,226,Ada,48,0.9999968,
899,935,525,0,226,Txndc5,5,1.0,
900,1047,1559,0,226,Slc51a,1,1.0,
901,1918,1486,0,226,Marcksl1,56,0.829591,
902,1063,1305,0,226,Apob,45,1.0,
903,1211,1135,0,226,Apob,45,0.9999695,
904,1053,1529,0,226,Ada,48,0.9998153,
905,89,648,0,226,Apob,45,1.0,
906,1710,1512,0,226,Ada,48,0.8278224,
907,1273,220,0,226,Slc51a,1,0.9999895,
908,1624,1464,0,226,Apob,45,0.9991247,
909,590,1370,0,226,Apob,45,1.0,
910,697,1523,0,226,Net1,46,0.99976414,
911,236,146,0,226,Slc51a,1,1.0,
912,778,633,0,226,Sdc1,92,1.0,
913,794,597,0,226,Txndc5,5,0.9975636,
914,845,724,0,226,Txndc5,5,1.0,
915,1120,788,0,226,Sdc1,92,1.0,
916,990,522,0,226,Jaml,11,0.9999895,
917,1647,325,0,226,Apob,45,1.0,
918,991,1569,0,226,Neat1,49,0.99991703,
919,684,648,0,226,Ltb4r1,133,0.92798287,
920,108,440,0,226,Slc51a,1,0.9999968,
921,1131,1230,0,226,Slc51a,1,0.5055832,
922,1353,377,0,226,Ltb4r2,134,1.0,
923,616,815,0,226,Apob,45,0.99979824,
924,607,791,0,226,Apob,45,1.0,
925,1680,645,0,226,Slc51a,1,1.0,
926,1236,32,0,226,Apob,45,1.0,
927,820,1644,0,226,Apob,45,0.99999356,
928,557,1300,0,226,Slc51a,1,0.99997294,
929,755,1731,0,226,Apob,45,0.9848622,
930,1964,1188,0,226,Lgr5,9,1.0,
931,937,1698,0,226,Ada,48,1.0,
932,1233,464,0,226,Net1,46,0.9999858,
933,1052,796,0,226,Txndc5,5,1.0,
934,1709,1545,0,226,Ada,48,0.9972838,
935,648,1569,0,226,Slc51a,1,0.9999311,
936,1661,1285,0,226,S1pr2,157,0.99951327,
937,1042,1570,0,226,Slc51a,1,1.0,
938,1177,326,0,226,Lpar1,135,0.99999845,
939,1763,932,0,226,Slc51a,1,1.0,
940,753,1560,0,226,Marcksl1,56,1.0,
941,1840,1510,0,226,Neat1,49,0.9999999,
942,1644,1298,0,226,Neat1,49,1.0,
943,727,1254,0,226,Hrh1,192,1.0,
944,623,933,0,226,Slc51a,1,0.99999154,
945,1215,260,0,226,S1pr2,157,0.966851,
946,653,130,0,226,Net1,46,0.98543566,
947,1599,1463,0,226,Apob,45,1.0,
948,1898,867,0,226,Neat1,49,0.99999917,
949,884,1464,0,226,Acta2,59,1.0,
950,1922,1253,0,226,Adgrd1,36,0.99999976,
951,1201,255,0,226,Slc5a1,50,1.0,
952,1872,274,0,226,Slc51a,1,1.0,
953,1843,1078,0,226,Nkg7,112,0.80193037,
954,1145,866,0,226,Txndc5,5,1.0,
955,1208,1116,0,226,Apob,45,1.0,
956,90,395,0,226,Apob,45,0.9999999,
957,1608,78,0,226,Nlrp6,52,0.9985672,
958,982,1345,0,226,Klk1,6,0.71274966,
959,649,1534,0,226,Apob,45,0.9203944,
960,648,465,0,226,Txndc5,5,0.9999925,
961,1091,316,0,226,C1qb,110,0.9997992,
962,972,1527,0,226,Slc51a,1,0.98967475,
963,609,802,0,226,Slc51a,1,1.0,
964,266,321,0,226,Slc51a,1,1.0,
965,690,444,0,226,Net1,46,1.0,
966,378,272,0,226,Ltb4r1,133,0.9470889,
967,100,597,0,226,Apob,45,1.0,
968,1827,656,0,226,Slc51a,1,1.0,
969,1183,1135,0,226,Apob,45,0.78398776,
970,1661,1450,0,226,Ada,48,1.0,
971,976,1518,0,226,Neat1,49,1.0,
972,1106,1248,0,226,Slc51a,1,1.0,
973,656,1528,0,226,Krt7,16,0.9849132,
974,1885,1361,0,226,Ptger4,153,0.99995756,
975,1084,1292,0,226,Slc51a,1,1.0,
976,1704,1561,0,226,Apob,45,0.99999964,
977,1907,1370,0,226,Kiss1r,228,0.91894877,
978,1205,332,0,226,Chrm1,173,1.0,
979,636,918,0,226,Slc18a1,26,0.99996114,
980,1873,1468,0,226,Ada,48,1.0,
981,1906,1397,0,226,Neat1,49,0.9999919,
982,768,1743,0,226,Apob,45,0.99999976,
983,668,1699,0,226,Neat1,49,0.92061925,
984,1573,1427,0,226,Sdc1,92,1.0,
985,1162,1135,0,226,Maoa,2,0.8791395,
986,687,818,0,226,Blank-01,242,0.952978,
987,957,1705,0,226,Ada,48,0.99999976,
988,1581,1213,0,226,Tspan13,17,0.9931163,
989,961,1501,0,226,Neat1,49,1.0,
990,917,346,0,226,Txndc5,5,0.99999964,
991,562,1341,0,226,Tnfrsf21,122,1.0,
992,749,620,0,226,Sdc1,92,1.0,
993,1031,336,0,226,Cd3e,68,0.99998796,
994,647,1146,0,226,Apob,45,0.9999802,
995,593,1491,0,226,Apob,45,0.99999905,
996,1720,1425,0,226,Apob,45,0.9999999,
997,1917,1342,0,226,Ptger4,153,1.0,
998,227,121,0,226,Cps1,4,0.99973005,
999,1130,1247,0,226,Apob,45,0.9999999,
1000,1784,581,0,226,Slc5a1,50,0.9998567,
1001,1893,1452,0,226,Apob,45,0.9991117,
1002,1017,1412,0,226,Slc51a,1,0.9999969,
1003,669,894,0,226,Sdc1,92,0.9999999,
1004,381,322,0,226,Ltb4r2,134,0.99899036,
1005,1316,417,0,226,Maoa,2,0.9510072,
1006,1740,1558,0,226,Ada,48,0.9999994,
1007,768,1739,0,226,Ada,48,0.9999819,
1008,1064,1536,0,226,Apob,45,1.0,
1009,637,912,0,226,Apob,45,1.0,
1010,1059,1366,0,226,Apob,45,0.9691619,
1011,862,866,0,226,Jaml,11,0.99992216,
1012,1657,1422,0,226,Neat1,49,0.99999905,
1013,1788,1587,0,226,Ada,48,1.0,
1014,769,554,0,226,Txndc5,5,1.0,
1015,959,1695,0,226,Ada,48,0.999982,
1016,912,705,0,226,Acta2,59,1.0,
1017,742,1775,0,226,Ada,48,1.0,
1018,775,288,0,226,Gzmb,108,0.97794217,
1019,1151,1106,0,226,Neat1,49,1.0,
1020,998,1717,0,226,Adra2a,181,0.6787823,
1021,621,1327,0,226,Sdc1,92,0.9997422,
1022,935,229,0,226,Icos,79,0.9999411,
1023,604,1278,0,226,Sdc1,92,0.99999845,
1024,618,519,0,226,Slc51a,1,0.9999999,
1025,830,567,0,226,Txndc5,5,0.99998033,
1026,969,1605,0,226,Apob,45,0.8716358,
1027,1679,534,0,226,Slc51a,1,1.0,
1028,1041,83,0,226,Net1,46,0.99997246,
1029,93,455,0,226,Apob,45,1.0,
1030,1774,253,0,226,Apob,45,0.99999917,
1031,823,1714,0,226,Ada,48,0.9842301,
1032,691,1200,0,226,Slc51a,1,0.9999869,
1033,116,614,0,226,Slc51a,1,1.0,
1034,1858,1637,0,226,Ada,48,0.9999896,
1035,1651,1408,0,226,Neat1,49,0.99943286,
1036,828,1729,0,226,background,266,0.59903663,
1037,1703,713,0,226,Maoa,2,0.9992112,
1038,99,448,0,226,Hrh1,192,0.9935961,
1039,1670,276,0,226,Slc51a,1,0.9999993,
1040,758,580,0,226,Cd79a,88,1.0,
1041,1800,658,0,226,Net1,46,0.98899126,
1042,1012,1528,0,226,Slc51a,1,0.99990463,
1043,1195,327,0,226,Txndc5,5,1.0,
1044,1019,310,0,226,Cd4,69,0.99999356,
1045,220,164,0,226,Lpar3,137,0.98094386,
1046,595,1511,0,226,Apob,45,0.9999995,
1047,1124,1340,0,226,Tigit,78,0.9678564,
1048,1131,563,0,226,Htr6,206,0.7449422,
1049,1140,94,0,226,Tnfrsf21,122,1.0,
1050,728,1598,0,226,Ada,48,1.0,
1051,878,327,0,226,Ighd,94,0.82297194,
1052,1743,1089,0,226,Apob,45,1.0,
1053,895,439,0,226,Adgrf5,23,0.9998863,
1054,1173,1006,0,226,Slc5a1,50,0.9999939,
1055,1133,948,0,226,S1pr4,159,0.949965,
1056,704,714,0,226,Slc51a,1,1.0,
1057,73,189,0,226,Slc51a,1,1.0,
1058,73,543,0,226,Maoa,2,1.0,
1059,927,380,0,226,S1pr3,158,0.99999726,
1060,122,649,0,226,Apob,45,0.9999851,
1061,1089,1324,0,226,Sdc1,92,0.99967265,
1062,839,1525,0,226,Cd44,30,0.99999034,
1063,810,405,0,226,Sox4,20,1.0,
1064,569,1299,0,226,Slc5a1,50,0.9996531,
1065,741,1582,0,226,Apob,45,0.9980615,
1066,670,1115,0,226,Chrm4,176,0.985587,
1067,705,1532,0,226,Apob,45,0.99999833,
1068,1926,1334,0,226,Ada,48,1.0,
1069,966,1698,0,226,Ada,48,0.9830526,
1070,1285,544,0,226,Txndc5,5,1.0,
1071,1852,1443,0,226,Marcksl1,56,0.99719316,
1072,1039,1498,0,226,Slc51a,1,1.0,
1073,931,1522,0,226,Ada,48,0.9854122,
1074,1262,220,0,226,Apob,45,1.0,
1075,611,795,0,226,Apob,45,0.9999589,
1076,681,454,0,226,Net1,46,0.9998041,
1077,1027,192,0,226,Cd44,30,0.9757186,
1078,1129,98,0,226,Net1,46,1.0,
1079,921,218,0,226,Ptger4,153,1.0,
1080,983,1469,0,226,Neat1,49,0.9999757,
1081,1754,1624,0,226,Ptger4,153,0.99941885,
1082,976,1355,0,226,Txndc5,5,0.99999976,
1083,774,1115,0,226,Lpar1,135,0.99999976,
1084,1584,1390,0,226,Ada,48,1.0,
1085,606,590,0,226,Neat1,49,1.0,
1086,724,1627,0,226,Slc51a,1,0.9999937,
1087,1789,609,0,226,Fzd10,170,0.8808444,
1088,689,814,0,226,Slc51a,1,0.9606831,
1089,1053,1462,0,226,Slc51a,1,0.9971367,
1090,1702,914,0,226,Cadm1,119,0.98531324,
1091,1804,505,0,226,Ptger4,153,0.99128634,
1092,1640,1381,0,226,Ada,48,0.8996662,
1093,1093,1312,0,226,Apob,45,0.9999995,
1094,1831,1055,0,226,Cd3e,68,0.9876166,
1095,1588,1452,0,226,Ada,48,0.6762662,
1096,1277,503,0,226,Slc5a1,50,1.0,
1097,812,1594,0,226,Itgae,84,0.9999995,
1098,1158,1036,0,226,Acta2,59,0.9999982,
1099,1120,291,0,226,Vim,58,0.7886528,
1100,1739,1614,0,226,Apob,45,0.93717927,
1101,407,390,0,226,Slc51a,1,0.99999917,
1102,649,1707,0,226,Apob,45,1.0,
1103,1755,902,0,226,Gpbar1,124,0.86036927,
1104,548,268,0,226,Cd3e,68,0.9339203,
1105,1703,895,0,226,Apob,45,0.99999976,
1106,935,607,0,226,Txndc5,5,0.9999994,
1107,1091,458,0,226,Txndc5,5,1.0,
1108,1670,625,0,226,Ifnar1,75,0.9998229,
1109,1902,1485,0,226,Apob,45,0.5898657,
1110,1241,474,0,226,Slc51a,1,1.0,
1111,1888,1111,0,226,Lpar1,135,1.0,
1112,1250,428,0,226,Apob,45,0.9387397,
1113,863,1529,0,226,Neat1,49,1.0,
1114,42,479,0,226,Nlrp6,52,0.83217776,
1115,1055,1566,0,226,Ada,48,0.9994783,
1116,106,479,0,226,Sdc1,92,1.0,
1117,1782,1537,0,226,Neat1,49,1.0,
1118,1276,432,0,226,Apob,45,0.9997609,
1119,625,727,0,226,Ifnar1,75,1.0,
1120,645,1548,0,226,Slc5a1,50,0.9997814,
1121,619,651,0,226,Apob,45,0.9996667,
1122,547,273,0,226,Icos,79,0.9999999,
1123,990,564,0,226,Sdc1,92,1.0,
1124,1894,1474,0,226,Ada,48,0.9563968,
1125,1255,207,0,226,Blank-18,259,0.7225327,
1126,967,1578,0,226,Neat1,49,0.97029805,
1127,653,936,0,226,Slc51a,1,0.99999905,
